1385328882,"comb_art_100_10","Random","NOUP",100000000,1048576,0.000001,"N",0.172148,0.000000,8.781759,624780490547388972,380738,636309038,319129,53568765,35566,380738,56716,36536,0,0,0,100,10,8894,24189,1552,931,SELECT
1385328887,"comb_art_100_10","Random","NOUP",100000000,2097152,0.000001,"N",0.172148,0.000000,12.672187,9532179053119349887,13474053,712384204,10268988,59588692,1161752,13474053,1350715,14901,0,0,0,100,10,78090,1005498,55315,22849,SELECT
1385328893,"comb_art_100_10","Random","NOUP",100000000,4194304,0.000001,"N",0.172148,0.000000,16.555814,6534902795608182532,37277925,700709690,21855490,34039435,3119862,37277925,1458807,1186,0,0,0,100,10,84835,2826029,176952,32046,SELECT
1385328900,"comb_art_100_10","Random","NOUP",100000000,8388608,0.000001,"N",0.172148,0.000000,20.396084,17307190520616745211,47322760,709721590,26104299,26607818,3930322,47322760,1256153,36,0,0,0,100,10,66657,3595497,236001,32167,SELECT
1385328904,"comb_art_100_10","Random","NOUP",100000000,10000000,0.000001,"N",0.172148,0.000000,21.954152,15094099587058955376,52680705,724609959,28705609,25061782,4448283,52680705,1147801,17,0,0,0,100,10,100877,4060473,254766,32167,SELECT
1385328916,"comb_art_100_10","Random","NOUP",100000000,16777216,0.000001,"N",0.172148,0.000000,29.109483,15184396001875222603,81780741,792729025,41794419,13633792,7026057,81780741,505604,0,0,0,0,100,10,170180,6432892,390817,32168,SELECT
1385328936,"comb_art_100_10","Random","NOUP",100000000,33554432,0.000001,"N",0.172148,0.000000,43.257407,8600257785619491752,99312980,809026129,48365952,843942,8204029,99312980,24301,0,0,0,0,100,10,23896,7610936,537029,32168,SELECT
1385328968,"comb_art_100_10","Random","NOUP",100000000,67108864,0.000001,"N",0.172148,0.000000,68.736477,2463878985264934159,99969587,808178527,48633547,15387,8232811,99969587,727,0,0,0,0,100,10,12398,7640138,548107,32168,SELECT
1385328998,"comb_art_100_10","Random","NOUP",100000000,100000000,0.000001,"N",0.172148,0.000000,93.625380,3485053863515520416,99970566,808175987,48634376,13846,8232839,99970566,687,0,0,0,0,100,10,12381,7640146,548144,32168,SELECT
1385329030,"comb_art_100_10","Random","NOUP",100000000,134217728,0.000001,"N",0.172148,0.000000,119.511302,13448960231832865642,99970566,808175987,48634376,13846,8232839,99970566,687,0,0,0,0,100,10,12381,7640146,548144,32168,SELECT
1385329137,"comb_art_100_10","Random","NOUP",100000000,268435456,0.000001,"N",0.172148,0.000000,221.050647,295926935571796651,99970566,808175987,48634376,13846,8232839,99970566,687,0,0,0,0,100,10,12381,7640146,548144,32168,SELECT
1385329346,"comb_art_100_10","Random","NOUP",100000000,536870912,0.000001,"N",0.172148,0.000000,424.144984,14969835522423805339,99970566,808175987,48634376,13846,8232839,99970566,687,0,0,0,0,100,10,12381,7640146,548144,32168,SELECT
