timestamp,algorithm,query_workload,update_workload,N,Q,selectivity,verified,insert_time,update_time,query_time,checksum,n_index,n_bytes,n_slack_int,n_slack_leaf,n_internal,n_leaf,n_small,n_large,n_chained,bt_int_sz,bt_leaf_sz,large_touch,small_touch,art_n4,art_n16,art_n48,art_n256,query_type
1385412748,"comb_art_10_10","Random","NOUP",100000000,1024,0.000001,"N",0.174638,0.000000,2.213274,4655189164463543755,5721,457103172,8920,3062193,532,5721,0,26990,21269,0,0,10,10,405,1,90,36,SELECT
1385412748,"comb_art_10_10","Random","NOUP",100000000,2048,0.000001,"N",0.174638,0.000000,2.456628,17750960885077971783,9250,482456719,23512,5864657,887,9250,0,28487,19237,0,0,10,10,760,1,8,118,SELECT
1385412748,"comb_art_10_10","Random","NOUP",100000000,4096,0.000001,"N",0.174638,0.000000,2.741650,2534504214207356561,14393,517243912,21980,10992909,1536,14393,0,30541,16148,0,0,10,10,1409,1,0,126,SELECT
1385412749,"comb_art_10_10","Random","NOUP",100000000,8192,0.000001,"N",0.174638,0.000000,3.091436,8967377677559166469,21114,558975315,18556,19496128,2635,21114,0,33005,11891,0,0,10,10,2508,1,0,126,SELECT
1385412749,"comb_art_10_10","Random","NOUP",100000000,10000,0.000001,"N",0.174638,0.000000,3.203918,5213559021858874547,23187,570915555,17563,22655632,2995,23187,0,33710,10523,0,0,10,10,2868,1,0,126,SELECT
1385412749,"comb_art_10_10","Random","NOUP",100000000,16384,0.000001,"N",0.174638,0.000000,3.512392,9041002635053775162,28619,597724177,16545,31349068,4169,28619,240,35289,7058,0,0,10,10,4021,15,5,128,SELECT
1385412749,"comb_art_10_10","Random","NOUP",100000000,32768,0.000001,"N",0.174638,0.000000,4.030590,14882134565971906566,38613,623800206,23050,43653557,5974,38613,3272,36780,2846,0,0,10,10,5637,143,33,161,SELECT
1385412750,"comb_art_10_10","Random","NOUP",100000000,65536,0.000001,"N",0.174638,0.000000,4.746190,17613926993540674071,122790,633966129,151382,51596397,11209,122790,53440,36571,539,0,0,10,10,6721,3087,719,682,SELECT
1385412751,"comb_art_10_10","Random","NOUP",100000000,100000,0.000001,"N",0.174638,0.000000,5.527108,4077844122964320772,479758,642094270,647033,54504901,33758,479758,224304,34257,114,0,0,10,10,8053,20054,3073,2578,SELECT
1385412752,"comb_art_10_10","Random","NOUP",100000000,131072,0.000001,"N",0.174638,0.000000,6.362902,5464275717951371285,1126672,652161830,1483371,56668236,77910,1126672,481508,30593,20,0,0,10,10,10832,54691,6738,5649,SELECT
1385412756,"comb_art_10_10","Random","NOUP",100000000,262144,0.000001,"N",0.174638,0.000000,9.558014,18319423581122618415,6357416,671792883,6719962,56605548,504391,6357416,1554971,12768,0,0,0,10,10,46798,411953,23464,22176,SELECT
1385412759,"comb_art_10_10","Random","NOUP",100000000,524288,0.000001,"N",0.174638,0.000000,11.874551,3088409080737014423,18163636,663956554,13896375,43436993,1600946,18163636,1883166,1620,0,0,0,10,10,132007,1374178,63042,31719,SELECT
1385412763,"comb_art_10_10","Random","NOUP",100000000,1000000,0.000001,"N",0.174638,0.000000,13.611749,3672970835207773969,33525089,685562469,21042255,33931653,2982937,33525089,1587905,90,0,0,0,10,10,186378,2628749,135647,32163,SELECT
1385412765,"comb_art_10_10","Random","NOUP",100000000,1048576,0.000001,"N",0.174638,0.000000,13.749052,4316484316603081260,34743794,687912340,21576227,33332241,3087012,34743794,1560216,72,0,0,0,10,10,187350,2725508,141990,32164,SELECT
1385412770,"comb_art_10_10","Random","NOUP",100000000,2097152,0.000001,"N",0.174638,0.000000,15.937953,1511580923535631487,51394093,719680642,28453090,25084058,4410550,51394093,1169617,1,0,0,0,10,10,146001,3991105,241277,32167,SELECT
1385412775,"comb_art_10_10","Random","NOUP",100000000,4194304,0.000001,"N",0.174638,0.000000,18.385310,10218690421411729156,61171814,735060980,32125319,19469808,5091568,61171814,925365,0,0,0,0,10,10,70151,4675333,313917,32167,SELECT
1385412783,"comb_art_10_10","Random","NOUP",100000000,8388608,0.000001,"N",0.174638,0.000000,22.277050,4309879550249957627,69346986,754385944,35824047,16307248,5805796,69346986,745401,0,0,0,0,10,10,82775,5335938,354916,32167,SELECT
1385412789,"comb_art_10_10","Random","NOUP",100000000,10000000,0.000001,"N",0.174638,0.000000,23.923261,4243109161778607216,74156640,767301795,38088298,14814193,6255595,74156640,645358,0,0,0,0,10,10,106189,5743333,373905,32168,SELECT
1385412800,"comb_art_10_10","Random","NOUP",100000000,16777216,0.000001,"N",0.174638,0.000000,30.696216,18125206422078775371,91497792,803632866,45535995,6992137,7705610,91497792,245942,0,0,0,0,10,10,102925,7102879,467638,32168,SELECT
1385412819,"comb_art_10_10","Random","NOUP",100000000,33554432,0.000001,"N",0.174638,0.000000,44.251666,250435539325627304,99701059,808658279,48517695,386246,8222047,99701059,10876,0,0,0,0,10,10,17324,7629567,542988,32168,SELECT
1385412850,"comb_art_10_10","Random","NOUP",100000000,67108864,0.000001,"N",0.174638,0.000000,69.710480,3757766010925755663,99998616,808233969,48643552,1135,8234641,99998616,40,0,0,0,0,10,10,12054,7642079,548340,32168,SELECT
1385412880,"comb_art_10_10","Random","NOUP",100000000,100000000,0.000001,"N",0.174638,0.000000,94.670008,3107836012713344416,99999020,808232790,48643947,468,8234650,99999020,23,0,0,0,0,10,10,12044,7642081,548357,32168,SELECT
1385412911,"comb_art_10_10","Random","NOUP",100000000,134217728,0.000001,"N",0.174638,0.000000,120.666910,16541518319119813482,99999020,808232790,48643947,468,8234650,99999020,23,0,0,0,0,10,10,12044,7642081,548357,32168,SELECT
1385413019,"comb_art_10_10","Random","NOUP",100000000,268435456,0.000001,"N",0.174638,0.000000,222.600650,12972568737016844971,99999020,808232790,48643947,468,8234650,99999020,23,0,0,0,0,10,10,12044,7642081,548357,32168,SELECT
1385413227,"comb_art_10_10","Random","NOUP",100000000,536870912,0.000001,"N",0.174638,0.000000,425.982533,18317302929500427675,99999020,808232790,48643947,468,8234650,99999020,23,0,0,0,0,10,10,12044,7642081,548357,32168,SELECT
1385413580,"comb_art_10_10","Random","NOUP",100000000,1000000000,0.000001,"N",0.174638,0.000000,773.541005,3437849659995521900,99999020,808232790,48643947,468,8234650,99999020,23,0,0,0,0,10,10,12044,7642081,548357,32168,SELECT
1385413586,"comb_art_10_100","Random","NOUP",100000000,1,0.000001,"N",0.173695,0.000000,0.328235,2886944850,16,413610996,21,4060,4,16,0,24422,24406,0,0,10,100,2,2,0,0,SELECT
1385413586,"comb_art_10_100","Random","NOUP",100000000,2,0.000001,"N",0.173695,0.000000,0.542613,37738229696,29,413712614,26,6780,6,29,0,24428,24399,0,0,10,100,3,3,0,0,SELECT
1385413586,"comb_art_10_100","Random","NOUP",100000000,4,0.000001,"N",0.173695,0.000000,0.623409,6384507586677,54,413915848,63,8492,8,54,0,24440,24386,0,0,10,100,3,4,1,0,SELECT
1385413586,"comb_art_10_100","Random","NOUP",100000000,8,0.000001,"N",0.173695,0.000000,0.810370,182351999069377578,103,414339252,62,16252,12,103,0,24465,24362,0,0,10,100,4,7,1,0,SELECT
1385413586,"comb_art_10_100","Random","NOUP",100000000,10,0.000001,"N",0.173695,0.000000,0.943537,12370743813761020124,127,414474744,74,22356,16,127,0,24473,24346,0,0,10,100,6,9,1,0,SELECT
1385413586,"comb_art_10_100","Random","NOUP",100000000,16,0.000001,"N",0.173695,0.000000,1.080039,10902067710647167824,194,415033642,305,39764,26,194,0,24506,24312,0,0,10,100,11,14,0,1,SELECT
1385413587,"comb_art_10_100","Random","NOUP",100000000,32,0.000001,"N",0.173695,0.000000,1.250297,14762653021112917463,345,416236125,415,95372,53,345,0,24577,24232,0,0,10,100,23,29,0,1,SELECT
1385413587,"comb_art_10_100","Random","NOUP",100000000,64,0.000001,"N",0.173695,0.000000,1.418749,63560542311210961,625,418387037,683,176419,93,625,0,24704,24079,0,0,10,100,38,50,4,1,SELECT
1385413587,"comb_art_10_100","Random","NOUP",100000000,100,0.000001,"N",0.173695,0.000000,1.520729,6256545102858227221,873,420317773,843,275463,125,873,0,24818,23945,0,0,10,100,52,65,7,1,SELECT
1385413587,"comb_art_10_100","Random","NOUP",100000000,128,0.000001,"N",0.173695,0.000000,1.586416,6237299970698447725,1078,421875896,1007,345286,136,1078,0,24910,23832,0,0,10,100,51,71,13,1,SELECT
1385413587,"comb_art_10_100","Random","NOUP",100000000,256,0.000001,"N",0.173695,0.000000,1.781633,17529267645439159533,1927,428091478,2060,747324,206,1927,0,25277,23350,0,0,10,100,100,47,58,1,SELECT
1385413587,"comb_art_10_100","Random","NOUP",100000000,512,0.000001,"N",0.173695,0.000000,2.000450,3571453774037538973,3381,439354024,2592,1484236,312,3381,0,25942,22561,0,0,10,100,187,21,103,1,SELECT
1385413588,"comb_art_10_100","Random","NOUP",100000000,1000,0.000001,"N",0.173695,0.000000,2.205959,4282581702939157033,5617,456324105,8335,2980964,521,5617,0,26944,21327,0,0,10,100,394,2,92,33,SELECT
1385413588,"comb_art_10_100","Random","NOUP",100000000,1024,0.000001,"N",0.173695,0.000000,2.213012,4655189164463543755,5721,457103172,8920,3062193,532,5721,0,26990,21269,0,0,10,100,405,1,90,36,SELECT
1385413588,"comb_art_10_100","Random","NOUP",100000000,2048,0.000001,"N",0.173695,0.000000,2.456259,17750960885077971783,9250,482456719,23512,5864657,887,9250,0,28487,19237,0,0,10,100,760,1,8,118,SELECT
1385413588,"comb_art_10_100","Random","NOUP",100000000,4096,0.000001,"N",0.173695,0.000000,2.741249,2534504214207356561,14393,517243912,21980,10992909,1536,14393,0,30541,16148,0,0,10,100,1409,1,0,126,SELECT
1385413588,"comb_art_10_100","Random","NOUP",100000000,8192,0.000001,"N",0.173695,0.000000,3.091280,8967377677559166469,21114,558975315,18556,19496128,2635,21114,0,33005,11891,0,0,10,100,2508,1,0,126,SELECT
1385413589,"comb_art_10_100","Random","NOUP",100000000,10000,0.000001,"N",0.173695,0.000000,3.203820,5213559021858874547,23187,570915555,17563,22655632,2995,23187,0,33710,10523,0,0,10,100,2868,1,0,126,SELECT
1385413589,"comb_art_10_100","Random","NOUP",100000000,16384,0.000001,"N",0.173695,0.000000,3.512244,9041002635053775162,28619,597724177,16545,31349068,4169,28619,240,35289,7058,0,0,10,100,4021,15,5,128,SELECT
1385413589,"comb_art_10_100","Random","NOUP",100000000,32768,0.000001,"N",0.173695,0.000000,4.030350,14882134565971906566,38613,623800206,23050,43653557,5974,38613,3272,36780,2846,0,0,10,100,5637,143,33,161,SELECT
1385413590,"comb_art_10_100","Random","NOUP",100000000,65536,0.000001,"N",0.173695,0.000000,4.745923,17613926993540674071,122790,633966129,151382,51596397,11209,122790,53440,36571,539,0,0,10,100,6721,3087,719,682,SELECT
1385413591,"comb_art_10_100","Random","NOUP",100000000,100000,0.000001,"N",0.173695,0.000000,5.527223,4077844122964320772,479758,642094270,647033,54504901,33758,479758,224304,34257,114,0,0,10,100,8053,20054,3073,2578,SELECT
1385413592,"comb_art_10_100","Random","NOUP",100000000,131072,0.000001,"N",0.173695,0.000000,6.364474,5464275717951371285,1126672,652161830,1483371,56668236,77910,1126672,481508,30593,20,0,0,10,100,10832,54691,6738,5649,SELECT
1385413596,"comb_art_10_100","Random","NOUP",100000000,262144,0.000001,"N",0.173695,0.000000,9.560989,18319423581122618415,6357196,671792398,6719779,56605643,504366,6357196,1554976,12768,0,0,0,10,100,46795,411933,23462,22176,SELECT
1385413599,"comb_art_10_100","Random","NOUP",100000000,524288,0.000001,"N",0.173695,0.000000,11.873426,3088409080737014423,18162012,663950426,13895091,43437070,1600790,18162012,1883193,1620,0,0,0,10,100,131989,1374058,63025,31718,SELECT
1385413602,"comb_art_10_100","Random","NOUP",100000000,1000000,0.000001,"N",0.173695,0.000000,13.603469,3672970835207773969,33523955,685557969,21041845,33931653,2982829,33523955,1587923,90,0,0,0,10,100,186353,2628673,135640,32163,SELECT
1385413605,"comb_art_10_100","Random","NOUP",100000000,1048576,0.000001,"N",0.173695,0.000000,13.740081,4316484316603081260,34742797,687908678,21575766,33332315,3086906,34742797,1560233,72,0,0,0,10,100,187315,2725446,141981,32164,SELECT
1385413610,"comb_art_10_100","Random","NOUP",100000000,2097152,0.000001,"N",0.173695,0.000000,15.926369,1511580923535631487,51390683,719671188,28451078,25085058,4410176,51390683,1169687,1,0,0,0,10,100,145940,3990809,241260,32167,SELECT
1385413615,"comb_art_10_100","Random","NOUP",100000000,4194304,0.000001,"N",0.173695,0.000000,18.359014,10218690421411729156,60972389,734413522,32024858,19504932,5071530,60972389,929088,0,0,0,0,10,100,68558,4657464,313341,32167,SELECT
1385413622,"comb_art_10_100","Random","NOUP",100000000,8388608,0.000001,"N",0.173695,0.000000,21.760052,4309879550249957627,63349558,736307256,32869535,17698082,5215292,63349558,862675,0,0,0,0,10,100,40376,4806682,336067,32167,SELECT
1385413627,"comb_art_10_100","Random","NOUP",100000000,10000000,0.000001,"N",0.173695,0.000000,22.994220,4243109161778607216,63455009,736291775,32908945,17593995,5220963,63455009,859349,0,0,0,0,10,100,38849,4812584,337363,32167,SELECT
1385413635,"comb_art_10_100","Random","NOUP",100000000,16777216,0.000001,"N",0.173695,0.000000,28.129377,18125206422078775371,63522845,736245639,32936101,17518317,5224419,63522845,857071,0,0,0,0,10,100,37853,4816061,338338,32167,SELECT
1385413651,"comb_art_10_100","Random","NOUP",100000000,33554432,0.000001,"N",0.173695,0.000000,40.888280,250435539325627304,63531217,736260553,32939967,17513900,5225137,63531217,856868,0,0,0,0,10,100,37864,4816718,338388,32167,SELECT
1385413680,"comb_art_10_100","Random","NOUP",100000000,67108864,0.000001,"N",0.173695,0.000000,66.318191,3757766010925755663,64213639,738420177,33281989,17380472,5292385,64213639,843918,0,0,0,0,10,100,41639,4878284,340295,32167,SELECT
1385413711,"comb_art_10_100","Random","NOUP",100000000,100000000,0.000001,"N",0.173695,0.000000,92.492189,3107836012713344416,75177918,774015595,38515912,15458857,6353451,75177918,639380,0,0,0,0,10,100,106428,5841446,373410,32167,SELECT
1385413743,"comb_art_10_100","Random","NOUP",100000000,134217728,0.000001,"N",0.173695,0.000000,120.533456,16541518319119813482,88753298,804623132,44445587,9853068,7518328,88753298,334917,0,0,0,0,10,100,121659,6921890,442611,32168,SELECT
1385413852,"comb_art_10_100","Random","NOUP",100000000,268435456,0.000001,"N",0.173695,0.000000,224.154398,12972568737016844971,99826604,808643912,48542985,263256,8229020,99826604,6931,0,0,0,0,10,100,15420,7637713,543719,32168,SELECT
1385414060,"comb_art_10_100","Random","NOUP",100000000,536870912,0.000001,"N",0.173695,0.000000,426.935387,18317302929500427675,99999005,808232669,48643915,453,8234649,99999005,23,0,0,0,0,10,100,12044,7642081,548356,32168,SELECT
1385414415,"comb_art_10_100","Random","NOUP",100000000,1000000000,0.000001,"N",0.173695,0.000000,776.712474,3437849659995521900,99999005,808232669,48643915,453,8234649,99999005,23,0,0,0,0,10,100,12044,7642081,548356,32168,SELECT
1385414421,"comb_art_10_1000","Random","NOUP",100000000,1,0.000001,"N",0.169828,0.000000,0.328799,2886944850,16,413610996,21,4060,4,16,0,24422,24406,0,0,10,1000,2,2,0,0,SELECT
1385414421,"comb_art_10_1000","Random","NOUP",100000000,2,0.000001,"N",0.169828,0.000000,0.543492,37738229696,29,413712614,26,6780,6,29,0,24428,24399,0,0,10,1000,3,3,0,0,SELECT
1385414421,"comb_art_10_1000","Random","NOUP",100000000,4,0.000001,"N",0.169828,0.000000,0.624404,6384507586677,54,413915848,63,8492,8,54,0,24440,24386,0,0,10,1000,3,4,1,0,SELECT
1385414421,"comb_art_10_1000","Random","NOUP",100000000,8,0.000001,"N",0.169828,0.000000,0.811642,182351999069377578,103,414339252,62,16252,12,103,0,24465,24362,0,0,10,1000,4,7,1,0,SELECT
1385414421,"comb_art_10_1000","Random","NOUP",100000000,10,0.000001,"N",0.169828,0.000000,0.945160,12370743813761020124,127,414474744,74,22356,16,127,0,24473,24346,0,0,10,1000,6,9,1,0,SELECT
1385414422,"comb_art_10_1000","Random","NOUP",100000000,16,0.000001,"N",0.169828,0.000000,1.081649,10902067710647167824,194,415033642,305,39764,26,194,0,24506,24312,0,0,10,1000,11,14,0,1,SELECT
1385414422,"comb_art_10_1000","Random","NOUP",100000000,32,0.000001,"N",0.169828,0.000000,1.252240,14762653021112917463,345,416236125,415,95372,53,345,0,24577,24232,0,0,10,1000,23,29,0,1,SELECT
1385414422,"comb_art_10_1000","Random","NOUP",100000000,64,0.000001,"N",0.169828,0.000000,1.421017,63560542311210961,625,418387037,683,176419,93,625,0,24704,24079,0,0,10,1000,38,50,4,1,SELECT
1385414422,"comb_art_10_1000","Random","NOUP",100000000,100,0.000001,"N",0.169828,0.000000,1.523331,6256545102858227221,873,420317773,843,275463,125,873,0,24818,23945,0,0,10,1000,52,65,7,1,SELECT
1385414422,"comb_art_10_1000","Random","NOUP",100000000,128,0.000001,"N",0.169828,0.000000,1.589250,6237299970698447725,1078,421875896,1007,345286,136,1078,0,24910,23832,0,0,10,1000,51,71,13,1,SELECT
1385414422,"comb_art_10_1000","Random","NOUP",100000000,256,0.000001,"N",0.169828,0.000000,1.785078,17529267645439159533,1927,428091478,2060,747324,206,1927,0,25277,23350,0,0,10,1000,100,47,58,1,SELECT
1385414423,"comb_art_10_1000","Random","NOUP",100000000,512,0.000001,"N",0.169828,0.000000,2.004690,3571453774037538973,3381,439354024,2592,1484236,312,3381,0,25942,22561,0,0,10,1000,187,21,103,1,SELECT
1385414423,"comb_art_10_1000","Random","NOUP",100000000,1000,0.000001,"N",0.169828,0.000000,2.211025,4282581702939157033,5617,456324105,8335,2980964,521,5617,0,26944,21327,0,0,10,1000,394,2,92,33,SELECT
1385414423,"comb_art_10_1000","Random","NOUP",100000000,1024,0.000001,"N",0.169828,0.000000,2.218096,4655189164463543755,5721,457103172,8920,3062193,532,5721,0,26990,21269,0,0,10,1000,405,1,90,36,SELECT
1385414423,"comb_art_10_1000","Random","NOUP",100000000,2048,0.000001,"N",0.169828,0.000000,2.462513,17750960885077971783,9250,482456719,23512,5864657,887,9250,0,28487,19237,0,0,10,1000,760,1,8,118,SELECT
1385414423,"comb_art_10_1000","Random","NOUP",100000000,4096,0.000001,"N",0.169828,0.000000,2.749831,2534504214207356561,14393,517243912,21980,10992909,1536,14393,0,30541,16148,0,0,10,1000,1409,1,0,126,SELECT
1385414424,"comb_art_10_1000","Random","NOUP",100000000,8192,0.000001,"N",0.169828,0.000000,3.105319,8967377677559166469,21114,558975315,18556,19496128,2635,21114,0,33005,11891,0,0,10,1000,2508,1,0,126,SELECT
1385414424,"comb_art_10_1000","Random","NOUP",100000000,10000,0.000001,"N",0.169828,0.000000,3.219784,5213559021858874547,23187,570915555,17563,22655632,2995,23187,0,33710,10523,0,0,10,1000,2868,1,0,126,SELECT
1385414424,"comb_art_10_1000","Random","NOUP",100000000,16384,0.000001,"N",0.169828,0.000000,3.534260,9041002635053775162,28619,597724177,16545,31349068,4169,28619,240,35289,7058,0,0,10,1000,4021,15,5,128,SELECT
1385414425,"comb_art_10_1000","Random","NOUP",100000000,32768,0.000001,"N",0.169828,0.000000,4.064885,14882134565971906566,38613,623800206,23050,43653557,5974,38613,3272,36780,2846,0,0,10,1000,5637,143,33,161,SELECT
1385414425,"comb_art_10_1000","Random","NOUP",100000000,65536,0.000001,"N",0.169828,0.000000,4.797698,17613926993540674071,122790,633966129,151382,51596397,11209,122790,53440,36571,539,0,0,10,1000,6721,3087,719,682,SELECT
1385414426,"comb_art_10_1000","Random","NOUP",100000000,100000,0.000001,"N",0.169828,0.000000,5.591267,4077844122964320772,479758,642094270,647033,54504901,33758,479758,224304,34257,114,0,0,10,1000,8053,20054,3073,2578,SELECT
1385414427,"comb_art_10_1000","Random","NOUP",100000000,131072,0.000001,"N",0.169828,0.000000,6.436092,5464275717951371285,1126496,652161442,1483295,56668312,77890,1126496,481512,30593,20,0,0,10,1000,10828,54675,6738,5649,SELECT
1385414431,"comb_art_10_1000","Random","NOUP",100000000,262144,0.000001,"N",0.169828,0.000000,9.650672,18319423581122618415,6356913,671791404,6719600,56605675,504336,6356913,1554981,12768,0,0,0,10,1000,46788,411913,23459,22176,SELECT
1385414434,"comb_art_10_1000","Random","NOUP",100000000,524288,0.000001,"N",0.169828,0.000000,11.967327,3088409080737014423,18161150,663946558,13895305,43436964,1600698,18161150,1883205,1620,0,0,0,10,1000,131972,1373973,63034,31719,SELECT
1385414438,"comb_art_10_1000","Random","NOUP",100000000,1000000,0.000001,"N",0.169828,0.000000,13.663153,3672970835207773969,33520917,685546884,21040720,33931891,2982528,33520917,1587975,90,0,0,0,10,1000,186353,2628361,135651,32163,SELECT
1385414440,"comb_art_10_1000","Random","NOUP",100000000,1048576,0.000001,"N",0.169828,0.000000,13.796979,4316484316603081260,34740190,687899267,21574928,33332543,3086651,34740190,1560278,72,0,0,0,10,1000,187318,2725175,141994,32164,SELECT
1385414445,"comb_art_10_1000","Random","NOUP",100000000,2097152,0.000001,"N",0.169828,0.000000,15.933529,1511580923535631487,51389422,719663078,28451021,25084301,4410074,51389422,1169695,1,0,0,0,10,1000,145965,3990666,241276,32167,SELECT
1385414450,"comb_art_10_1000","Random","NOUP",100000000,4194304,0.000001,"N",0.169828,0.000000,18.309459,10218690421411729156,60969861,734404237,32023535,19505113,5071289,60969861,929131,0,0,0,0,10,1000,68551,4657240,313331,32167,SELECT
1385414457,"comb_art_10_1000","Random","NOUP",100000000,8388608,0.000001,"N",0.169828,0.000000,21.623641,4309879550249957627,63345849,736294944,32867768,17698657,5214972,63345849,862743,0,0,0,0,10,1000,40395,4806357,336053,32167,SELECT
1385414461,"comb_art_10_1000","Random","NOUP",100000000,10000000,0.000001,"N",0.169828,0.000000,22.820587,4243109161778607216,63451382,736279344,32907235,17594463,5220648,63451382,859414,0,0,0,0,10,1000,38868,4812262,337351,32167,SELECT
1385414469,"comb_art_10_1000","Random","NOUP",100000000,16777216,0.000001,"N",0.169828,0.000000,27.808907,18125206422078775371,63519226,736233275,32934352,17518793,5224107,63519226,857136,0,0,0,0,10,1000,37873,4815743,338324,32167,SELECT
1385414485,"comb_art_10_1000","Random","NOUP",100000000,33554432,0.000001,"N",0.169828,0.000000,40.130167,250435539325627304,63522060,736228504,32935329,17514949,5224224,63522060,857030,0,0,0,0,10,1000,37827,4815859,338371,32167,SELECT
1385414513,"comb_art_10_1000","Random","NOUP",100000000,67108864,0.000001,"N",0.169828,0.000000,64.770401,3757766010925755663,63522098,736228551,32935336,17514924,5224227,63522098,857029,0,0,0,0,10,1000,37827,4815862,338371,32167,SELECT
1385414540,"comb_art_10_1000","Random","NOUP",100000000,100000000,0.000001,"N",0.169828,0.000000,88.925939,3107836012713344416,63522175,736228652,32935366,17514875,5224232,63522175,857027,0,0,0,0,10,1000,37827,4815866,338372,32167,SELECT
1385414569,"comb_art_10_1000","Random","NOUP",100000000,134217728,0.000001,"N",0.169828,0.000000,114.048226,16541518319119813482,63522277,736228956,32935396,17514851,5224240,63522277,857025,0,0,0,0,10,1000,37826,4815875,338372,32167,SELECT
1385414671,"comb_art_10_1000","Random","NOUP",100000000,268435456,0.000001,"N",0.169828,0.000000,212.603766,12972568737016844971,63522453,736229334,32935458,17514775,5224250,63522453,857021,0,0,0,0,10,1000,37824,4815885,338374,32167,SELECT
1385414871,"comb_art_10_1000","Random","NOUP",100000000,536870912,0.000001,"N",0.169828,0.000000,409.832852,18317302929500427675,63746215,736948362,33040980,17473874,5245442,63746215,852820,0,0,0,0,10,1000,38879,4835270,339126,32167,SELECT
1385415220,"comb_art_10_1000","Random","NOUP",100000000,1000000000,0.000001,"N",0.169828,0.000000,754.792063,3437849659995521900,75384335,775521865,38594633,15625332,6373225,75384335,638746,0,0,0,0,10,1000,106588,5861365,373104,32168,SELECT
1385415226,"comb_art_100_1","Random","NOUP",100000000,1,0.000001,"N",0.174515,0.000000,0.328052,2886944850,16,413610996,21,4060,4,16,0,24422,24406,0,0,100,1,2,2,0,0,SELECT
1385415226,"comb_art_100_1","Random","NOUP",100000000,2,0.000001,"N",0.174515,0.000000,0.542006,37738229696,29,413712614,26,6780,6,29,0,24428,24399,0,0,100,1,3,3,0,0,SELECT
1385415226,"comb_art_100_1","Random","NOUP",100000000,4,0.000001,"N",0.174515,0.000000,0.622777,6384507586677,54,413915848,63,8492,8,54,0,24440,24386,0,0,100,1,3,4,1,0,SELECT
1385415226,"comb_art_100_1","Random","NOUP",100000000,8,0.000001,"N",0.174515,0.000000,0.809618,182351999069377578,103,414339252,62,16252,12,103,0,24465,24362,0,0,100,1,4,7,1,0,SELECT
1385415226,"comb_art_100_1","Random","NOUP",100000000,10,0.000001,"N",0.174515,0.000000,0.942741,12370743813761020124,127,414474744,74,22356,16,127,0,24473,24346,0,0,100,1,6,9,1,0,SELECT
1385415226,"comb_art_100_1","Random","NOUP",100000000,16,0.000001,"N",0.174515,0.000000,1.079304,10902067710647167824,194,415033642,305,39764,26,194,0,24506,24312,0,0,100,1,11,14,0,1,SELECT
1385415227,"comb_art_100_1","Random","NOUP",100000000,32,0.000001,"N",0.174515,0.000000,1.249679,14762653021112917463,345,416236125,415,95372,53,345,0,24577,24232,0,0,100,1,23,29,0,1,SELECT
1385415227,"comb_art_100_1","Random","NOUP",100000000,64,0.000001,"N",0.174515,0.000000,1.418159,63560542311210961,625,418387037,683,176419,93,625,0,24704,24079,0,0,100,1,38,50,4,1,SELECT
1385415227,"comb_art_100_1","Random","NOUP",100000000,100,0.000001,"N",0.174515,0.000000,1.520247,6256545102858227221,873,420317773,843,275463,125,873,0,24818,23945,0,0,100,1,52,65,7,1,SELECT
1385415227,"comb_art_100_1","Random","NOUP",100000000,128,0.000001,"N",0.174515,0.000000,1.586110,6237299970698447725,1078,421875896,1007,345286,136,1078,0,24910,23832,0,0,100,1,51,71,13,1,SELECT
1385415227,"comb_art_100_1","Random","NOUP",100000000,256,0.000001,"N",0.174515,0.000000,1.781615,17529267645439159533,1927,428091478,2060,747324,206,1927,0,25277,23350,0,0,100,1,100,47,58,1,SELECT
1385415227,"comb_art_100_1","Random","NOUP",100000000,512,0.000001,"N",0.174515,0.000000,2.001077,3571453774037538973,3381,439354024,2592,1484236,312,3381,0,25942,22561,0,0,100,1,187,21,103,1,SELECT
1385415228,"comb_art_100_1","Random","NOUP",100000000,1000,0.000001,"N",0.174515,0.000000,2.207393,4282581702939157033,5617,456324105,8335,2980964,521,5617,0,26944,21327,0,0,100,1,394,2,92,33,SELECT
1385415228,"comb_art_100_1","Random","NOUP",100000000,1024,0.000001,"N",0.174515,0.000000,2.214493,4655189164463543755,5721,457103172,8920,3062193,532,5721,0,26990,21269,0,0,100,1,405,1,90,36,SELECT
1385415228,"comb_art_100_1","Random","NOUP",100000000,2048,0.000001,"N",0.174515,0.000000,2.459879,17750960885077971783,9250,482456719,23512,5864657,887,9250,0,28487,19237,0,0,100,1,760,1,8,118,SELECT
1385415228,"comb_art_100_1","Random","NOUP",100000000,4096,0.000001,"N",0.174515,0.000000,2.748528,2534504214207356561,14393,517243912,21980,10992909,1536,14393,0,30541,16148,0,0,100,1,1409,1,0,126,SELECT
1385415229,"comb_art_100_1","Random","NOUP",100000000,8192,0.000001,"N",0.174515,0.000000,3.105073,8967377677559166469,21114,558975315,18556,19496128,2635,21114,0,33005,11891,0,0,100,1,2508,1,0,126,SELECT
1385415229,"comb_art_100_1","Random","NOUP",100000000,10000,0.000001,"N",0.174515,0.000000,3.220449,5213559021858874547,23187,570915555,17563,22655632,2995,23187,0,33710,10523,0,0,100,1,2868,1,0,126,SELECT
